date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:09	28081/28081	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:09%20GMT	https://www.rocket-internet.com/news/2018-06-08-12-00-18	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-06-08-12-00-18.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:09	30389/30389	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:09%20GMT	https://www.rocket-internet.com/news/2018-05-29-06-00-03	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-29-06-00-03.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:10	27888/27888	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:09%20GMT	https://www.rocket-internet.com/news/2018-05-25-06-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-25-06-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:10	27287/27287	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:10%20GMT	https://www.rocket-internet.com/news/2018-05-23-13-07-13	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-23-13-07-13.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:10	28360/28360	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:10%20GMT	https://www.rocket-internet.com/news/2018-05-08-07-00-12	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-08-07-00-12.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:10	29824/29824	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:10%20GMT	https://www.rocket-internet.com/news/2018-05-04-16-51-26	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-04-16-51-26.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:11	30947/30947	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:10%20GMT	https://www.rocket-internet.com/news/2018-04-18-19-42-22	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-18-19-42-22.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:11	31370/31370	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:11%20GMT	https://www.rocket-internet.com/news/2018-04-18-15-55-21	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-18-15-55-21.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:11	31709/31709	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:11%20GMT	https://www.rocket-internet.com/news/2018-04-13-06-00-05	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-13-06-00-05.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:11	27596/27596	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:11%20GMT	https://www.rocket-internet.com/news/2018-04-10-06-00-10	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-10-06-00-10.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:12	27333/27333	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:12%20GMT	https://www.rocket-internet.com/news/2018-03-28-11-38-11	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-03-28-11-38-11.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:12	27528/27528	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:12%20GMT	https://www.rocket-internet.com/news/2018-03-06-14-49-56	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-03-06-14-49-56.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:12	27483/27483	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:12%20GMT	https://www.rocket-internet.com/news/2018-02-23-19-40-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-02-23-19-40-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:13	27523/27523	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:13%20GMT	https://www.rocket-internet.com/news/2018-01-17-13-00-03	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-01-17-13-00-03.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:13	28231/28231	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:13%20GMT	https://www.rocket-internet.com/news/2018-12-06-16-06-37-a	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-12-06-16-06-37-a.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:13	33218/33218	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:13%20GMT	https://www.rocket-internet.com/news/2018-11-30-07-00-12-3	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-11-30-07-00-12-3.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:14	27872/27872	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:13%20GMT	https://www.rocket-internet.com/news/2018-11-20-07-00-02-2	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-11-20-07-00-02-2.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:14	32525/32525	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:14%20GMT	https://www.rocket-internet.com/news/2018-09-20-05-40-42-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-09-20-05-40-42-b.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:14	27875/27875	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:14%20GMT	https://www.rocket-internet.com/news/2018-09-07-06-00-02-1	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-09-07-06-00-02-1.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:15	28966/28966	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:15%20GMT	https://www.rocket-internet.com/news/2018-08-20-05-35-32-8	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-08-20-05-35-32-8.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:15	26805/26805	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:15%20GMT	https://www.rocket-internet.com/news/2018-07-19-14-17-31-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-07-19-14-17-31-d.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:15	27527/27527	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:15%20GMT	https://www.rocket-internet.com/news/2018-07-12-17-21-37-7	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-07-12-17-21-37-7.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:16	55179/55179	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:15%20GMT	https://www.rocket-internet.com/news/2018-07-11-06-30-23-8	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-07-11-06-30-23-8.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:16	28251/28251	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:16%20GMT	https://www.rocket-internet.com/news/2018-06-08-12-00-18-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-06-08-12-00-18-f.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:17	31055/31055	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:16%20GMT	https://www.rocket-internet.com/news/2018-05-29-06-00-03-8	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-29-06-00-03-8.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:17	28126/28126	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:17%20GMT	https://www.rocket-internet.com/news/2018-05-25-06-00-01-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-25-06-00-01-b.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:17	27696/27696	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:17%20GMT	https://www.rocket-internet.com/news/2018-05-23-13-07-13-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-23-13-07-13-4.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:18	28699/28699	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:17%20GMT	https://www.rocket-internet.com/news/2018-05-08-07-00-12-a	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-08-07-00-12-a.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:18	30690/30690	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:18%20GMT	https://www.rocket-internet.com/news/2018-05-04-16-51-26-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-05-04-16-51-26-4.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:18	31349/31349	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:18%20GMT	https://www.rocket-internet.com/news/2018-04-18-19-42-22-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-18-19-42-22-d.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:18	31875/31875	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:18%20GMT	https://www.rocket-internet.com/news/2018-04-18-15-55-21-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-18-15-55-21-b.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:19	32575/32575	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:19%20GMT	https://www.rocket-internet.com/news/2018-04-13-06-00-05-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-13-06-00-05-4.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:19	28081/28081	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:19%20GMT	https://www.rocket-internet.com/news/2018-04-10-06-00-10-2	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-10-06-00-10-2.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:19	27605/27605	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:19%20GMT	https://www.rocket-internet.com/news/2018-03-28-11-38-11-e	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-03-28-11-38-11-e.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:19	27605/27605	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:19%20GMT	https://www.rocket-internet.com/news/2018-03-06-14-49-56-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-03-06-14-49-56-4.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:19	27770/27770	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:19%20GMT	https://www.rocket-internet.com/news/2018-02-23-19-40-01-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-02-23-19-40-01-f.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:20	27921/27921	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:19%20GMT	https://www.rocket-internet.com/news/2018-01-17-13-00-03-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-01-17-13-00-03-d.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:20	31399/31399	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:20%20GMT	https://www.rocket-internet.com/news/2017-11-30-07-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-11-30-07-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:20	27793/27793	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:20%20GMT	https://www.rocket-internet.com/news/2017-11-28-07-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-11-28-07-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:20	28163/28163	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:20%20GMT	https://www.rocket-internet.com/news/2017-09-29-05-40-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-09-29-05-40-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:21	30087/30087	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:20%20GMT	https://www.rocket-internet.com/news/2017-09-28-06-00-06	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-09-28-06-00-06.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:21	27722/27722	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:21%20GMT	https://www.rocket-internet.com/news/2017-09-08-07-58-16	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-09-08-07-58-16.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:21	29120/29120	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:21%20GMT	https://www.rocket-internet.com/news/2017-08-14-06-20-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-08-14-06-20-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:21	28532/28532	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:21%20GMT	https://www.rocket-internet.com/news/2017-06-28-09-27-06	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-06-28-09-27-06.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:21	28650/28650	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:21%20GMT	https://www.rocket-internet.com/news/2017-06-02-12-25-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-06-02-12-25-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:22	29446/29446	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:22%20GMT	https://www.rocket-internet.com/news/2017-05-31-06-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-05-31-06-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:22	27874/27874	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:22%20GMT	https://www.rocket-internet.com/news/2017-05-24-05-00-06	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-05-24-05-00-06.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:22	27552/27552	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:22%20GMT	https://www.rocket-internet.com/news/2017-05-24-05-00-02	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-05-24-05-00-02.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:22	30609/30609	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:22%20GMT	https://www.rocket-internet.com/news/2017-04-25-06-00-06	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-04-25-06-00-06.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:22	27733/27733	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:22%20GMT	https://www.rocket-internet.com/news/2017-04-05-06-23-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-04-05-06-23-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:23	28259/28259	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:23%20GMT	https://www.rocket-internet.com/news/2017-01-19-07-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-01-19-07-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:23	32803/32803	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:23%20GMT	https://www.rocket-internet.com/news/2017-11-30-07-00-01-6	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-11-30-07-00-01-6.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:23	28081/28081	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:23%20GMT	https://www.rocket-internet.com/news/2017-11-28-07-00-01-9	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-11-28-07-00-01-9.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:23	28774/28774	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:23%20GMT	https://www.rocket-internet.com/news/2017-09-29-05-40-01-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-09-29-05-40-01-b.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:24	30714/30714	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:24%20GMT	https://www.rocket-internet.com/news/2017-09-28-06-00-06-9	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-09-28-06-00-06-9.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:24	28159/28159	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:24%20GMT	https://www.rocket-internet.com/news/2017-09-08-07-58-16-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-09-08-07-58-16-f.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:24	29438/29438	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:24%20GMT	https://www.rocket-internet.com/news/2017-08-14-06-20-01-2	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-08-14-06-20-01-2.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:24	28939/28939	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:24%20GMT	https://www.rocket-internet.com/news/2017-06-28-09-27-06-5	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-06-28-09-27-06-5.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:25	28920/28920	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:24%20GMT	https://www.rocket-internet.com/news/2017-06-02-12-25-01-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-06-02-12-25-01-d.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:25	30092/30092	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:25%20GMT	https://www.rocket-internet.com/news/2017-05-31-06-00-01-c	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-05-31-06-00-01-c.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:25	28160/28160	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:25%20GMT	https://www.rocket-internet.com/news/2017-05-24-05-00-06-a	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-05-24-05-00-06-a.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:25	28006/28006	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:25%20GMT	https://www.rocket-internet.com/news/2017-05-24-05-00-02-1	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-05-24-05-00-02-1.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:26	31304/31304	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:26%20GMT	https://www.rocket-internet.com/news/2017-04-25-06-00-06-8	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-04-25-06-00-06-8.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:26	28021/28021	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:26%20GMT	https://www.rocket-internet.com/news/2017-04-05-06-23-01-a	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-04-05-06-23-01-a.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:26	28534/28534	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:26%20GMT	https://www.rocket-internet.com/news/2017-01-19-07-00-01-3	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-01-19-07-00-01-3.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:27	25775/25775	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:27%20GMT	https://www.rocket-internet.com/news/2016-12-20-09-15-41	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-12-20-09-15-41.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:27	28497/28497	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:27%20GMT	https://www.rocket-internet.com/news/2016-12-09-23-01-26	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-12-09-23-01-26.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:27	29926/29926	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:27%20GMT	https://www.rocket-internet.com/news/2016-11-30-07-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-11-30-07-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:27	27210/27210	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:27%20GMT	https://www.rocket-internet.com/news/2016-11-23-07-01-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-11-23-07-01-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:28	25410/25410	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:27%20GMT	https://www.rocket-internet.com/news/2016-09-23-09-57-31	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-23-09-57-31.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:28	27820/27820	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:28%20GMT	https://www.rocket-internet.com/news/2016-09-22-05-45-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-22-05-45-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:28	24973/24973	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:28%20GMT	https://www.rocket-internet.com/news/2016-09-15-06-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-15-06-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:28	25249/25249	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:28%20GMT	https://www.rocket-internet.com/news/2016-09-07-16-45-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-07-16-45-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:28	25558/25558	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:28%20GMT	https://www.rocket-internet.com/news/2016-09-01-21-40-56	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-01-21-40-56.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:29	25598/25598	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:29%20GMT	https://www.rocket-internet.com/news/2016-07-22-06-04-21	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-07-22-06-04-21.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:29	25683/25683	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:29%20GMT	https://www.rocket-internet.com/news/2016-06-09-14-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-06-09-14-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:29	26845/26845	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:29%20GMT	https://www.rocket-internet.com/news/2016-05-31-06-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-05-31-06-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:30	25824/25824	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:30%20GMT	https://www.rocket-internet.com/news/2016-05-02-11-00-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-05-02-11-00-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:30	28304/28304	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:30%20GMT	https://www.rocket-internet.com/news/2016-04-14-05-30-02	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-04-14-05-30-02.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:30	29231/29231	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:30%20GMT	https://www.rocket-internet.com/news/2016-02-05-07-30-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-02-05-07-30-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:30	26095/26095	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:30%20GMT	https://www.rocket-internet.com/news/2016-12-20-09-15-41-1	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-12-20-09-15-41-1.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:31	29231/29231	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:31%20GMT	https://www.rocket-internet.com/news/2016-12-09-23-01-26-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-12-09-23-01-26-f.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:31	30872/30872	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:31%20GMT	https://www.rocket-internet.com/news/2016-11-30-07-00-01-5	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-11-30-07-00-01-5.html	(from https://www.rocket-internet.com/investors/ir-news)
